,Unnamed: 0,rates_code,rates_authority_id,rates_authority,region,location_code,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,geometry,highstreet
17934,307432,0036013720012,E09000007,Camden,Inner London - West,7374949000,GND FLR 137/139,KENTISH TOWN ROAD,LONDON,NW1 8PB,Restaurants,234,Retail Restaurants & Cafes,Retail,64.6,20750.0,2017-04-01 00:00:00+00:00,2017,2021-03,10354.25,ASYA PROPERTIES LTD,5435.88,True,2010-07-05,3923.0,True,5083178,17650993.0,I,,,CR07,,528953.0,184514.0,51.5447987,-0.141754,2,5210,E,2007-12-21,2020-02-08,2002-10-08,,,,,,,137.0,,,,,,,137.0,,139.0,,,,20400363,1,,,N,osgb1000002298991935,7.0,osgb5000005156548008,1,osgb5000005156541928,2,,7374949000.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8PB,NW1 8PB,S,1Y,D,,E05000130,,2012-03-19,3,CR,234.0,,POINT (528954.7850762859 184514.2986631651),Fortress
17977,307475,00362000610011,E09000007,Camden,Inner London - West,101029063,BST & GND FS 6,FORTESS ROAD,LONDON,NW5 2ES,Shops,249,Retail High Street,Retail,60.5,15750.0,2017-04-01 00:00:00+00:00,2017,2021-03,7859.25,,,True,2017-04-01,,True,5013213,52159032.0,I,,,CR,,528994.0,185309.0,51.5519339,-0.1408718,1,5210,E,2007-12-21,2020-03-22,2002-10-08,ACE SPORTS,,,,,,6.0,,,,,,,6.0,,,,,,20400362,1,,,N,osgb1000002298986719,5.0,osgb5000005256810677,0,osgb1000005304454,10,,101029063.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2ES,NW5 2ES,S,1P,D,,E05000139,,2012-03-19,3,CS,249.0,,POINT (528995.7886351326 185309.3178907307),Fortress
18020,307518,00362007510023,E09000007,Camden,Inner London - West,7545573000,BST & GND FLRS 75,FORTESS ROAD,LONDON,NW5 1AG,Offices (Inc Computer Centres),203,Office General,Office,68.9,18000.0,2017-04-01 00:00:00+00:00,2017,2021-03,8982.0,CASA SOCIAL CARE LIMITED,0.0,True,2010-08-01,3896.0,True,5163726,17711038.0,I,,,CO01,,529020.0,185596.0,51.5545072,-0.1403917,2,5210,E,2011-11-24,2018-11-11,2011-11-24,Z C Z FILMS,,,,,,75.0,,,,,,,75.0,,,,,,20400362,1,,,N,osgb1000002298009589,10.0,osgb4000000030355854,2,osgb1000005438875,6,,7545573000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 1AG,NW5 1AG,S,2W,D,,E05000139,,2012-03-19,0,CO,203.0,,POINT (529021.7973038072 185596.326232027),Fortress
18063,310313,05007023500006,E09000007,Camden,Inner London - West,50529063,235,KENTISH TOWN ROAD,LONDON,NW5 2JT,Shops,249,Retail High Street,Retail,57.19,18750.0,2017-04-01 00:00:00+00:00,2017,2021-03,9356.25,BENGAL KENTISH TOWN LTD T/A BENGAL LANCE,,True,2010-04-01,4018.0,True,5023316,17715926.0,I,,,CR08,,528957.0,184871.0,51.5480061,-0.1415656,2,5210,E,2007-12-21,2015-11-20,2002-10-08,MEADOWS,,,,,,235.0,,,,,,,235.0,,,,,,20400363,1,,,N,osgb1000002298770775,18.0,osgb4000000030425334,3,osgb1000005299275,5,,50529063.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2JT,NW5 2JT,S,1F,D,,E05000139,,2012-03-19,2,CS,249.0,,POINT (528958.7867240234 184871.3071383055),Fortress
18105,310993,00363012300001,E09000007,Camden,Inner London - West,50283063,123,KENTISH TOWN ROAD,LONDON,NW1 8PB,Shops,249,Retail High Street,Retail,124.2,16500.0,2017-04-01 00:00:00+00:00,2017,2021-03,8233.5,ARROWISE CORPORATION LIMITED,3974.76,True,2011-06-01,3592.0,True,5067952,,I,,,C,,528958.0,184479.0,51.5444831,-0.14169479999999998,2,5210,E,2007-12-21,2020-02-08,2002-10-08,,,,,,,,,,,,,,123.0,,,,,,20400363,1,,,N,,,osgb4000000030153111,4,osgb5000005156542375,2,,50283063.0,KENTISH TOWN ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW1 8PB,,,L,,E05000130,,,3,CS,249.0,,POINT (528959.7814802065 184479.3068771404),Fortress
18147,311035,00363021822089,E09000007,Camden,Inner London - West,4710581000,218-220 (INC 8-9 WOLSEY MEWS),KENTISH TOWN ROAD,LONDON,NW5 2AD,Shops,249,Retail High Street,Retail,269.82,75000.0,2017-04-01 00:00:00+00:00,2017,2021-03,38400.0,SUPERDRUG STORES PLC,11201.51,True,2010-04-01,4018.0,True,5124134,17714339.0,I,,,CR,,529000.0,184927.0,51.54849960000001,-0.1409253,2,5210,E,2007-12-21,2015-10-08,2002-10-08,SUPERDRUG STORES PLC,,,,,218-220,,,,,,,,218.0,,220.0,,,,20400363,1,,,N,osgb1000002298878798,17.0,osgb4000000030250537,3,osgb1000005434775,9,,4710581000.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2AD,NW5 2AD,S,1Q,D,,E05000131,,2012-03-19,0,CS,249.0,,POINT (529001.7862426792 184927.3145626405),Fortress
18229,315834,00362001600018,E09000007,Camden,Inner London - West,8006563000,GND FLR 16,FORTESS ROAD,LONDON,NW5 2EU,Shops,249,Retail High Street,Retail,28.27,12250.0,2017-04-01 00:00:00+00:00,2017,2021-03,6112.75,PATRON NW5 LIMITED,1453.51,True,2016-11-01,1612.0,True,5185697,17715532.0,I,,,CR08,,528997.0,185363.0,51.5524185,-0.1408087,2,5210,E,2016-05-16,2017-07-30,2016-05-13,,,,,,,16.0,,,,,,,16.0,,,,,,20400362,1,,,,osgb1000002298880476,14.0,osgb4000000030355836,3,osgb1000005440745,7,,8006563000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2EU,NW5 2EU,S,1D,D,,E05000139,,2012-03-19,1,CS,249.0,,POINT (528998.7934204506 185363.3187202552),Fortress
18270,315875,00362016510012,E09000007,Camden,Inner London - West,7807837000,GND FLR 165,FORTESS ROAD,LONDON,NW5 2HR,Shops,249,Retail High Street,Retail,104.6,27750.0,2017-04-01 00:00:00+00:00,2017,2021-03,13847.25,SILENT BOB LIMITED,895.78,True,2011-02-21,3692.0,True,5047282,17715687.0,I,,,CR08,,529130.0,185855.0,51.5568097,-0.1387109,2,5210,E,2007-12-21,2019-07-14,2002-10-08,CHEMIST,,,,,,165.0,,,,,,,165.0,,,,,,20400362,1,,,N,osgb1000002298878146,13.0,osgb5000005151691327,0,osgb1000005438775,7,,7807837000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2HR,NW5 2HR,S,2N,D,,E05000139,,2012-03-19,4,CS,249.0,,POINT (529131.8005641064 185855.3381905793),Fortress
18311,315916,00363032600014,E09000007,Camden,Inner London - West,7854064000,GND F 326,KENTISH TOWN ROAD,LONDON,NW5 2TH,Shops,249,Retail High Street,Retail,36.37,12750.0,2017-04-01 00:00:00+00:00,2017,2021-03,6362.25,CLAPTON CRAFT LIMITED,1752.89,True,2015-09-01,2039.0,True,5011657,17717420.0,I,,,C,,528994.0,185292.0,51.5517812,-0.140878,1,5210,E,2007-12-21,2020-03-22,2002-10-08,,,,,,,326.0,,,,,,,326.0,,,,,,20400363,1,,,N,osgb1000002298777561,19.0,osgb5000005256810677,0,osgb1000005304451,9,,7854064000.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2TH,NW5 2TH,S,1Q,D,,E05000139,,2012-03-19,1,CS,249.0,,POINT (528995.790412982 185292.3260590667),Fortress
18351,319265,00363030730908,E09000007,Camden,Inner London - West,7890547000,GND FLR 307-309,KENTISH TOWN ROAD,LONDON,NW5 2TJ,Shops,249,Retail High Street,Retail,125.37,55500.0,2017-04-01 00:00:00+00:00,2017,2021-03,28416.0,COSTA LTD,17568.45,True,2011-04-07,3647.0,True,5163345,,I,,,CR08,,528983.0,185051.0,51.54961779999999,-0.1411249,2,5210,E,2011-11-02,2018-09-23,2011-10-27,,,,,,,,,,,,,,307.0,,309.0,,,,20400363,1,,,N,,,osgb4000000030355249,5,osgb1000005304277,4,,7890547000.0,KENTISH TOWN ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW5 2TJ,,,L,,E05000139,,,0,CS,249.0,,POINT (528984.7873414335 185051.3115318445),Fortress
18390,322969,00363018619208,E09000007,Camden,Inner London - West,6522562000,GND FLR 186 - 192,KENTISH TOWN ROAD,LONDON,NW5 2AE,Food Stores,106,Retail Food Superstores,Retail,449.01,141000.0,2017-04-01 00:00:00+00:00,2017,2021-03,72192.0,,,True,2017-04-01,,True,5082028,17714351.0,I,,,CR08,,528992.0,184823.0,51.54756679999999,-0.1410787,2,5210,E,2007-12-21,2015-10-08,2002-10-08,PHOENICIA,,,,,186-192,,,,,,,,186.0,,192.0,,,,20400363,1,,,N,osgb1000002298878990,19.0,osgb4000000030250538,2,osgb1000005299513,4,,6522562000.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2AE,NW5 2AE,S,1E,D,,E05000131,,2012-03-19,0,CS,106.0,,POINT (528993.7867336409 184823.3128903558),Fortress
18468,325621,05007018200007,E09000007,Camden,Inner London - West,103165063,GND F 182,KENTISH TOWN ROAD,LONDON,NW5 2AE,Shops,249,Retail High Street,Retail,103.0,37250.0,2017-04-01 00:00:00+00:00,2017,2021-03,18587.75,CALIENDOS LTD,4464.17,True,2019-11-19,499.0,True,5059289,17714352.0,I,,,CR08,,528989.0,184807.0,51.5474237,-0.14112779999999994,2,5210,E,2007-12-21,2020-10-17,2002-10-08,CALIENDOS GELATO,,,,,,182.0,,,,,,,182.0,,,,,,20400363,1,,,N,osgb1000002298769741,17.0,osgb5000005151691326,0,osgb1000005299515,5,,103165063.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2AE,NW5 2AE,S,1B,D,,E05000131,,2012-03-19,0,CS,249.0,,POINT (528990.7868169472 184807.3130430971),Fortress
18507,325660,05007018400009,E09000007,Camden,Inner London - West,103166063,GND F 184,KENTISH TOWN ROAD,LONDON,NW5 2AE,Shops,249,Retail High Street,Retail,72.88,32750.0,2017-04-01 00:00:00+00:00,2017,2021-03,16342.25,CO-OPERATIVE GROUP LTD,1870.41,True,2010-12-23,3752.0,True,5011054,17714348.0,I,,,CR02,,528990.0,184813.0,51.5474774,-0.14111120000000002,2,5210,E,2007-12-21,2019-07-14,2002-10-08,CO-OPERATIVE FUNERAL SERVICE,,,,,,184.0,,,,,,,184.0,,,,,,20400363,1,,,N,osgb1000002298769740,17.0,osgb5000005151691326,0,osgb1000005299514,5,,103166063.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2AE,NW5 2AE,S,1D,D,,E05000131,,2012-03-19,0,CS,249.0,,POINT (528991.7860137455 184813.3139621319),Fortress
18546,325699,05007019600009,E09000007,Camden,Inner London - West,103169063,GND F 196,KENTISH TOWN ROAD,LONDON,NW5 2AE,Shops,249,Retail High Street,Retail,106.8,38500.0,2017-04-01 00:00:00+00:00,2017,2021-03,19211.5,BOOTS UK LTD,8602.9,True,2010-04-01,4018.0,True,5011055,17714347.0,I,,,CR08,,528995.0,184847.0,51.5477818,-0.1410267,2,5210,E,2007-12-21,2015-10-08,2002-10-08,BOOTS THE CHEMISTS LTD,,,,,,196.0,,,,,,,196.0,,,,,,20400363,1,,,N,osgb1000002298771005,16.0,osgb4000000030425334,3,osgb1000005299510,8,,103169063.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2AE,NW5 2AE,S,1G,D,,E05000131,,2012-03-19,0,CS,249.0,,POINT (528996.7844982886 184847.3134388907),Fortress
18585,325738,0500701980000B,E09000007,Camden,Inner London - West,103170063,GND F 198,KENTISH TOWN ROAD,LONDON,NW5 2AE,Banks/Insurance/Building Society Offices & Other A2 Uses,21,Retail Financial & Professional Services,Retail,95.74,36750.0,2017-04-01 00:00:00+00:00,2017,2021-03,18338.25,CURRENCY EXCHANGE CORPORATION LTD,16152.5,True,2016-04-01,1826.0,True,5025987,17714350.0,I,,,C,,528997.0,184855.0,51.5478532,-0.14099489999999998,2,5210,E,2007-12-21,2020-02-08,2002-10-08,CURRENCY EXCHANGE CORPORATION LTD,,,,,,198.0,,,,,,,198.0,,,,,,20400363,1,,,N,osgb1000002298770960,15.0,osgb4000000030355264,4,osgb1000005299509,10,,103170063.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2AE,NW5 2AE,S,1H,D,,E05000131,,2012-03-19,0,CO,21.0,,POINT (528998.7875281302 184855.3094591254),Fortress
18624,325777,05007020000007,E09000007,Camden,Inner London - West,103171063,GND F 200,KENTISH TOWN ROAD,LONDON,NW5 2AE,Shops,249,Retail High Street,Retail,321.3,76000.0,2017-04-01 00:00:00+00:00,2017,2021-03,38912.0,EARTH NATURAL FOODS LTD,17205.8,True,2010-04-01,4018.0,True,5082698,17714345.0,I,,,CR,,528997.0,184855.0,51.5478532,-0.14099489999999998,2,5210,E,2007-12-21,2017-03-26,2002-10-08,EARTH NATURAL FOODS LTD,,,,,200-202,,,,,,,,200.0,,202.0,,,,20400363,1,,,N,osgb1000002298934285,10.0,osgb4000000030355264,4,osgb1000005299509,10,,103171063.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2AE,NW5 2AE,S,1L,D,,E05000131,,2012-03-19,0,CS,249.0,,POINT (528998.7875281302 184855.3094591254),Fortress
18661,329004,00362011411623,E09000007,Camden,Inner London - West,8206940000,GND FLR 114-116,FORTESS ROAD,LONDON,NW5 2HL,Restaurants,234,Retail Restaurants & Cafes,Retail,137.95,45000.0,2018-02-01 00:00:00+00:00,2017,2021-03,22455.0,AUTHENTIQUE EPICERIE & BAR LTD,2962.59,True,2018-02-01,1155.0,True,5134946,17715650.0,I,,,CR08,,529102.0,185701.0,51.5554321,-0.1391711,2,5210,E,2007-12-21,2021-01-16,2004-01-15,AUTHENTIQUE EPICERIE & BAR,,,,,114-116,,,,,,,,114.0,A,116.0,,,,20400362,1,,,N,osgb1000002298836769,9.0,osgb4000000030251174,7,osgb1000005439169,5,,8206940000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2HL,NW5 2HL,S,1U,D,,E05000139,,2012-03-19,0,CR,234.0,,POINT (529103.7970371316 185701.331248345),Fortress
18698,329041,00362011600017,E09000007,Camden,Inner London - West,8230835000,GND FLR 116A,FORTESS ROAD,LONDON,NW5 2HL,Shops,249,Retail High Street,Retail,40.4,17750.0,2017-04-01 00:00:00+00:00,2017,2021-03,8857.25,BROMLEY PARK GARDEN ESTATES LTD,10979.88,True,2019-04-01,731.0,True,5074749,17715647.0,I,,,CR08,,529106.0,185712.0,51.55553010000001,-0.1391094,2,5210,E,2007-12-21,2015-08-23,2002-10-08,,,,,,116A,,,,,,,,116.0,A,,,,,20400362,1,,,N,osgb1000002298982330,10.0,osgb4000000030355840,2,osgb1000005439171,5,,8230835000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2HL,NW5 2HL,S,1S,D,,E05000139,,2012-03-19,6,CS,249.0,,POINT (529107.7969451837 185712.3381013155),Fortress
18735,329078,00362014810013,E09000007,Camden,Inner London - West,101168063,GND F 148,FORTESS ROAD,LONDON,NW5 2HP,Shops,249,Retail High Street,Retail,61.1,19750.0,2017-04-01 00:00:00+00:00,2017,2021-03,9855.25,SASKIA LAMCHE LTD,6075.86,True,2016-05-20,1777.0,True,5034880,28131657.0,I,,,C,,529143.0,185801.0,51.5563214,-0.1385433,2,5210,E,2007-12-21,2021-01-16,2002-10-08,,,,,,,148.0,,,,,,,148.0,,,,,,20400362,1,,,N,osgb1000002298906921,13.0,osgb4000000030153412,4,osgb1000005439211,6,,101168063.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2HP,NW5 2HP,S,2U,D,,E05000139,,2012-03-19,5,CS,249.0,,POINT (529144.80063889 185801.3327543701),Fortress
18772,329115,00370002021003,E09000007,Camden,Inner London - West,6412742000,GND & 1ST FLRS 20-21,WOLSEY MEWS,LONDON,NW5 2DX,Offices (Inc Computer Centres),203,Office General,Office,107.8,21250.0,2017-04-01 00:00:00+00:00,2017,2021-03,10603.75,ANESE INVESTMENTS LIMITED,0.0,True,2020-04-01,365.0,True,5110541,51077217.0,I,,,RH02,,529029.0,185027.0,51.5493917,-0.1404706,2,5210,E,2007-12-21,2018-11-11,2002-10-08,V I PARTNERSHIP,,,,,20-21,,,,,,,,20.0,,21.0,,,,20400370,1,,,N,osgb1000002298956578,6.0,osgb4000000030250553,4,osgb1000005441711,7,,6412742000.0,WOLSEY MEWS,,,WOLSEY MEWS,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2DX,NW5 2DX,S,1U,D,,E05000139,,2012-03-19,0,CO,203.0,,POINT (529030.7898978572 185027.3212642914),Fortress
18808,333027,00362008710012,E09000007,Camden,Inner London - West,8712997000,BST & GND FLRS 87,FORTESS ROAD,LONDON,NW5 1AG,Shops,249,Retail High Street,Retail,99.58,15250.0,2017-04-01 00:00:00+00:00,2017,2021-03,7609.75,RENAISSANCE PERSONNEL LIMITED,4274.08,True,2012-06-22,3205.0,True,5109730,56182617.0,I,,,CR08,,529028.0,185619.0,51.5547121,-0.140268,2,5210,E,2007-12-21,2020-07-26,2002-10-08,RENAISSANCE PERSONNEL LTD,,,,,,87.0,,,,,,,87.0,,,,,,20400362,1,,,N,,,osgb4000000031037902,2,osgb1000005438879,5,,8712997000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 1AG,NW5 1AG,S,5A,D,,E05000139,,2020-07-16,0,CS,249.0,,POINT (529029.7932789786 185619.3300486588),Fortress
18844,333063,00362008910012,E09000007,Camden,Inner London - West,8206203000,BST & GND FLRS 89,FORTESS ROAD,LONDON,NW5 1AG,Shops,249,Retail High Street,Retail,105.59,19250.0,2017-04-01 00:00:00+00:00,2017,2021-03,9605.75,THE HELLENIC BOOK SERVICE,6448.87,True,2012-04-23,3265.0,True,5109731,,I,,,CR08,,529028.0,185619.0,51.5547121,-0.140268,2,5210,E,2007-12-21,2015-08-23,2002-10-08,,,,,,,,,,,,,,89.0,,,,,,20400362,1,,,N,,,osgb4000000031037902,2,osgb1000005438879,5,,8206203000.0,FORTESS ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW5 1AG,,,L,,E05000139,,,0,CS,249.0,,POINT (529029.7932789786 185619.3300486588),Fortress
18880,333099,00363013000001,E09000007,Camden,Inner London - West,8328551000,130,KENTISH TOWN ROAD,LONDON,NW1 9QB,Shops,249,Retail High Street,Retail,46.6,19750.0,2017-04-01 00:00:00+00:00,2017,2021-03,9855.25,CAPS AND TAPS LTD,4026.88,True,2015-04-11,2182.0,True,5043632,17654679.0,I,,,C,,528969.0,184641.0,51.5459364,-0.1414769,1,5210,E,2007-12-21,2018-11-11,2002-10-08,CAPS & TAPS,,,,,,130.0,,,,,,,130.0,,,,,,20400363,1,,,N,osgb1000002298770165,17.0,osgb4000000030355200,2,osgb1000005299832,5,,8328551000.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 9QB,NW1 9QB,S,1E,D,,E05000131,,2012-03-19,3,CS,249.0,,POINT (528970.7843685678 184641.3038711642),Fortress
18916,333135,00370002500004,E09000007,Camden,Inner London - West,89502063,25,WOLSEY MEWS,LONDON,NW5 2DX,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,261.64,54500.0,2017-04-01 00:00:00+00:00,2017,2021-03,27904.0,CROSSROADS WOMEN,0.0,True,2010-05-01,3988.0,True,5000040,17715268.0,I,,,C,,529040.0,184992.0,51.5490746,-0.1403249,2,5210,E,2007-12-21,2020-02-08,2002-10-08,CROSSROADS WOMEN,,,,,,25.0,,,,,,,25.0,,,,,,20400370,1,,,N,osgb1000002298831243,12.0,osgb4000000030250553,4,osgb1000005434741,9,,89502063.0,WOLSEY MEWS,,,WOLSEY MEWS,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2DX,NW5 2DX,S,1D,D,,E05000139,,2012-03-19,0,IF3,96.0,,POINT (529041.7880160902 184992.3151900333),Fortress
18951,336367,00363015910023,E09000007,Camden,Inner London - West,8363510000,BST 159A,KENTISH TOWN ROAD,LONDON,NW1 8PB,Stores,268,Retail High Street,Retail,27.0,740.0,2017-04-01 00:00:00+00:00,2017,2021-03,369.26,,,True,2017-04-01,,True,5167525,,I,,,C,5087036.0,528941.0,184599.0,51.5455654,-0.1418958,2,5210,E,2013-10-29,2020-03-22,2012-11-14,,,,,,,,,,,,BASEMENT STORE AND PREMISES,,159.0,A,,,,,20400363,1,,,,,,osgb5000005256702918,0,osgb1000005300002,5,,8363510000.0,KENTISH TOWN ROAD,,,,,,,,,,,LONDON,CAMDEN,,,,NW1 8PD,,,C,,E05000139,,,0,CW3,268.0,,POINT (528942.7871801213 184599.3092170078),Fortress
18986,336402,00363015910042,E09000007,Camden,Inner London - West,8363509000,GND FLR 159A,KENTISH TOWN ROAD,LONDON,NW1 8PB,Shops,249,Retail High Street,Retail,53.7,23750.0,2017-04-01 00:00:00+00:00,2017,2021-03,11851.25,THRIVEHURST LIMITED,7155.24,True,2016-06-01,1765.0,True,5087036,17651024.0,I,,,C,,528942.0,184600.0,51.5455741,-0.1418811,2,5210,E,2007-12-21,2020-03-22,2002-10-08,,,,,,159A,,,,,,,,159.0,A,,,,,20400363,1,,,N,osgb1000002298770175,14.0,osgb5000005256702918,0,osgb1000005300002,5,,8363509000.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW1 8PD,NW1 8PD,S,1G,D,,E05000139,,2012-03-19,4,CS,249.0,,POINT (528943.7818633236 184600.302584632),Fortress
19020,338915,00091000800014,E09000007,Camden,Inner London - West,8196024000,8A,HIGHGATE ROAD,LONDON,NW5 1NR,Offices (Inc Computer Centres),203,Office General,Office,24.33,10750.0,2017-04-01 00:00:00+00:00,2017,2021-03,5364.25,MARK LEWIS DESIGN LTD,0.0,True,2017-03-31,1462.0,True,5154902,52439993.0,I,,,CR,,528954.0,185333.0,51.5521588,-0.1414396,2,5210,E,2009-12-18,2018-09-23,2009-12-18,,,,,,8A,,,,,,,,8.0,A,,,,,20400091,1,,,N,osgb5000005100042451,7.0,osgb4000000030355842,4,osgb5000005112421902,1,,8196024000.0,HIGHGATE ROAD,,,HIGHGATE ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 1NR,NW5 1NR,S,1J,D,,E05000139,,2012-03-19,0,CO,203.0,,POINT (528955.7889220396 185333.3273705931),Fortress
19088,339187,00362005110034,E09000007,Camden,Inner London - West,8713663000,GRND FLR 51,FORTESS ROAD,LONDON,NW5 1AD,Shops,249,Retail High Street,Retail,22.22,11000.0,2017-04-01 00:00:00+00:00,2017,2021-03,5489.0,METROPOLITAN GUARANTEE LTD,5155.5,True,2019-04-01,731.0,True,5087483,53669985.0,I,,,CR08,,528994.0,185535.0,51.55396500000001,-0.1407889,1,5210,E,2007-12-21,2018-09-23,2002-10-08,S K VINTAGE,,,,,,51.0,,,,,,,51.0,,,,,,20400362,1,,,N,osgb5000005135081387,4.0,osgb4000000030153410,5,osgb1000005303629,9,,8713663000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 1AD,NW5 1AD,S,5L,D,,E05000139,,2014-10-20,0,CS,249.0,,POINT (528995.7945936631 185535.3311948495),Fortress
19122,339221,0036200850013,E09000007,Camden,Inner London - West,8712995000,BST & GND FLRS 85,FORTESS ROAD,LONDON,NW5 1AG,Shops,249,Retail High Street,Retail,58.0,8300.0,2017-04-01 00:00:00+00:00,2017,2021-03,4141.7,TEA PARTY LTD,228.9,True,2013-07-01,2831.0,True,5138517,53164000.0,I,,,CR08,,529031.0,185615.0,51.5546755,-0.14022620000000002,2,5210,E,2007-12-21,2019-07-14,2005-10-10,TEA PARTY,,,,,,85.0,,,,,,,85.0,,,,,,20400362,1,,,N,osgb5000005111267403,4.0,osgb5000005151691338,0,osgb1000005438879,5,,8712995000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 1AG,NW5 1AG,S,4H,D,,E05000139,,2013-07-01,0,CS,249.0,,POINT (529032.7944872008 185615.3336476047),Fortress
19156,339255,00362016310001,E09000007,Camden,Inner London - West,8507018000,GND FLR 163,FORTRESS ROAD,LONDON,NW5 2HR,Shops,249,Retail High Street,Retail,110.44,28750.0,2017-04-01 00:00:00+00:00,2017,2021-03,14346.25,COSTA LTD,27.85,True,2017-03-31,1462.0,True,5033843,17715702.0,I,,,CR08,,529127.0,185849.0,51.5567565,-0.13875639999999995,2,5210,E,2007-12-21,2019-07-14,2002-10-08,COSTA COFFEE,,,,,,163.0,,,,,,,163.0,,,,,,20400362,1,,,N,osgb1000002298835706,14.0,osgb5000005151691327,0,osgb1000005438774,6,,8507018000.0,FORTESS ROAD,,,FORTESS ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2HR,NW5 2HR,S,2L,D,,E05000139,,2012-03-19,3,CS,249.0,,POINT (529128.7970488567 185849.3418495191),Fortress
19223,342202,00363025325519,E09000007,Camden,Inner London - West,8678175000,253-255,KENTISH TOWN ROAD,LONDON,NW5 2JT,Restaurants,234,Retail Restaurants & Cafes,Retail,113.9,41750.0,2017-04-01 00:00:00+00:00,2017,2021-03,20833.25,MANGO TREE LONDON LTD,3817.37,True,2017-01-02,1550.0,True,5128854,17715918.0,I,,,CR07,,528961.0,184922.0,51.5484636,-0.1414892,2,5210,E,2007-12-21,2015-08-23,2002-10-08,BENGAL LANCER,,,,,,253.0,,,,,,,253.0,,255.0,,,,20400363,1,,,N,osgb1000002298770783,9.0,osgb4000000030355265,4,osgb1000005299286,4,,8678175000.0,KENTISH TOWN ROAD,,,KENTISH TOWN ROAD,,,,,,,,LONDON,CAMDEN,LONDON,,NW5 2JT,NW5 2JT,S,1S,D,,E05000139,,2012-03-19,0,CR,234.0,,POINT (528962.7911703646 184922.3176942584),Fortress
